state_abbrev,state_fips,county_name,county_fips,date,AWND,PRCP,TAVG,TMAX,TMIN,TSUN
IN,18,Allen,003,2014-10-20T00:00:00,8.7,0.03,51.0,62.0,45.0,
IN,18,Allen,003,2014-10-21T00:00:00,9.8,0.0,50.0,53.0,42.0,
IN,18,Allen,003,2014-10-22T00:00:00,5.6,0.0,45.0,53.0,34.0,
IN,18,Allen,003,2014-10-23T00:00:00,1.3,0.0,41.0,60.0,30.0,
IN,18,Allen,003,2014-10-24T00:00:00,4.9,0.0,48.0,64.0,36.0,
IN,18,Allen,003,2014-10-25T00:00:00,10.3,0.0,57.0,71.0,48.0,
IN,18,Allen,003,2014-10-26T00:00:00,6.7,0.0,54.0,65.0,38.0,
IN,18,Allen,003,2014-10-27T00:00:00,11.4,0.01,57.0,76.0,42.0,
IN,18,Allen,003,2014-10-28T00:00:00,13.9,0.16,63.0,67.0,46.0,
IN,18,Allen,003,2014-10-29T00:00:00,9.6,0.0,46.0,48.0,39.0,
IN,18,Allen,003,2014-10-30T00:00:00,3.8,0.0,45.0,50.0,43.0,
IN,18,Allen,003,2014-10-31T00:00:00,13.6,0.13,42.0,44.0,34.0,
IN,18,Allen,003,2014-11-01T00:00:00,12.8,0.0,35.0,43.0,25.0,
IN,18,Allen,003,2014-11-02T00:00:00,4.3,0.0,33.0,50.0,21.0,
IN,18,Allen,003,2014-11-03T00:00:00,13.2,0.0,47.0,64.0,37.0,
IN,18,Allen,003,2014-11-04T00:00:00,15.2,0.26,51.0,56.0,42.0,
IN,18,Allen,003,2014-11-05T00:00:00,9.2,0.0,46.0,59.0,36.0,
IN,18,Allen,003,2014-11-06T00:00:00,14.3,0.31,45.0,47.0,39.0,
IN,18,Allen,003,2014-11-07T00:00:00,7.2,0.0,38.0,43.0,33.0,
IN,18,Allen,003,2014-11-08T00:00:00,10.7,0.0,40.0,46.0,35.0,
IN,18,Allen,003,2014-11-09T00:00:00,10.3,0.0,38.0,47.0,30.0,
IN,18,Allen,003,2014-11-10T00:00:00,11.0,0.0,47.0,60.0,41.0,
IN,18,Allen,003,2014-11-11T00:00:00,15.0,0.06,49.0,61.0,36.0,
IN,18,Allen,003,2014-11-12T00:00:00,11.9,0.0,34.0,36.0,28.0,
IN,18,Allen,003,2014-11-13T00:00:00,12.3,0.0,28.0,32.0,24.0,
IN,18,Allen,003,2014-11-14T00:00:00,9.4,0.0,26.0,35.0,20.0,
IN,18,Allen,003,2014-11-15T00:00:00,4.9,0.0,24.0,33.0,15.0,
IN,18,Allen,003,2014-11-16T00:00:00,4.9,0.22,29.0,33.0,27.0,
IN,18,Allen,003,2014-11-17T00:00:00,16.1,0.0,25.0,29.0,12.0,
IN,18,Allen,003,2014-11-18T00:00:00,19.0,0.0,13.0,17.0,9.0,
IN,18,Allen,003,2014-11-19T00:00:00,17.2,0.0,21.0,34.0,12.0,
IN,18,Allen,003,2014-11-20T00:00:00,15.7,0.0,24.0,28.0,17.0,
IN,18,Allen,003,2014-11-21T00:00:00,6.7,0.0,19.0,28.0,9.0,
IN,18,Allen,003,2014-11-22T00:00:00,12.3,0.22,35.0,50.0,22.0,
IN,18,Allen,003,2014-11-23T00:00:00,11.0,1.56,49.0,56.0,44.0,
IN,18,Allen,003,2014-11-24T00:00:00,25.9,0.42,49.0,56.0,33.0,
IN,18,Allen,003,2014-11-25T00:00:00,12.8,0.0,31.0,33.0,25.0,
IN,18,Allen,003,2014-11-26T00:00:00,3.8,0.0,27.0,29.0,25.0,
IN,18,Allen,003,2014-11-27T00:00:00,11.9,0.0,29.0,32.0,23.0,
IN,18,Allen,003,2014-11-28T00:00:00,8.9,0.0,25.0,32.0,17.0,
IN,18,Allen,003,2014-11-29T00:00:00,11.9,0.0,36.0,51.0,28.0,
IN,18,Allen,003,2014-11-30T00:00:00,13.4,0.0,54.0,61.0,40.0,
IN,18,Allen,003,2014-12-01T00:00:00,11.6,0.0,35.0,40.0,23.0,
IN,18,Allen,003,2014-12-02T00:00:00,9.2,0.01,26.0,32.0,21.0,
IN,18,Allen,003,2014-12-03T00:00:00,14.1,0.0,33.0,39.0,24.0,
IN,18,Allen,003,2014-12-04T00:00:00,6.9,0.0,27.0,32.0,21.0,
IN,18,Allen,003,2014-12-05T00:00:00,5.1,0.32,35.0,40.0,32.0,
IN,18,Allen,003,2014-12-06T00:00:00,10.3,0.05,37.0,40.0,28.0,
IN,18,Allen,003,2014-12-07T00:00:00,10.5,0.0,29.0,36.0,23.0,
IN,18,Allen,003,2014-12-08T00:00:00,6.9,0.05,33.0,41.0,27.0,
IN,18,Allen,003,2014-12-09T00:00:00,9.4,0.03,37.0,38.0,35.0,
IN,18,Allen,003,2014-12-10T00:00:00,8.5,0.0,33.0,35.0,23.0,
IN,18,Allen,003,2014-12-11T00:00:00,11.0,0.0,27.0,35.0,21.0,
IN,18,Allen,003,2014-12-12T00:00:00,11.2,0.0,26.0,32.0,22.0,
IN,18,Allen,003,2014-12-13T00:00:00,9.8,0.0,35.0,45.0,32.0,
IN,18,Allen,003,2014-12-14T00:00:00,7.6,0.0,45.0,53.0,38.0,
IN,18,Allen,003,2014-12-15T00:00:00,8.5,0.3,43.0,48.0,39.0,
IN,18,Allen,003,2014-12-16T00:00:00,14.3,0.13,44.0,46.0,35.0,
IN,18,Allen,003,2014-12-17T00:00:00,15.0,0.01,32.0,35.0,26.0,
IN,18,Allen,003,2014-12-18T00:00:00,7.2,0.0,27.0,28.0,27.0,
IN,18,Allen,003,2014-12-19T00:00:00,5.6,0.0,28.0,33.0,26.0,
IN,18,Allen,003,2014-12-20T00:00:00,2.5,0.0,28.0,33.0,24.0,
IN,18,Allen,003,2014-12-21T00:00:00,6.3,0.0,31.0,36.0,26.0,
IN,18,Allen,003,2014-12-22T00:00:00,8.7,0.05,29.0,39.0,22.0,
IN,18,Allen,003,2014-12-23T00:00:00,7.4,0.03,45.0,56.0,39.0,
IN,18,Allen,003,2014-12-24T00:00:00,13.4,0.55,43.0,46.0,36.0,
IN,18,Allen,003,2014-12-25T00:00:00,15.2,0.0,36.0,38.0,33.0,
IN,18,Allen,003,2014-12-26T00:00:00,10.3,0.0,38.0,48.0,32.0,
IN,18,Allen,003,2014-12-27T00:00:00,13.6,0.19,44.0,47.0,32.0,
IN,18,Allen,003,2014-12-28T00:00:00,7.2,0.0,34.0,35.0,25.0,
IN,18,Allen,003,2014-12-29T00:00:00,3.4,0.0,27.0,34.0,21.0,
IN,18,Allen,003,2014-12-30T00:00:00,6.7,0.0,23.0,26.0,15.0,
IN,18,Allen,003,2014-12-31T00:00:00,15.0,0.0,16.0,20.0,10.0,
IN,18,Allen,003,2015-01-01T00:00:00,18.1,0.0,21.0,30.0,17.0,
IN,18,Allen,003,2015-01-02T00:00:00,5.6,0.0,27.0,35.0,19.0,
IN,18,Allen,003,2015-01-03T00:00:00,6.5,1.07,32.0,37.0,28.0,
IN,18,Allen,003,2015-01-04T00:00:00,15.7,0.04,35.0,37.0,17.0,
IN,18,Allen,003,2015-01-05T00:00:00,14.3,0.07,11.0,17.0,3.0,
IN,18,Allen,003,2015-01-06T00:00:00,11.4,0.14,10.0,16.0,5.0,
IN,18,Allen,003,2015-01-07T00:00:00,14.3,0.06,8.0,12.0,-4.0,
IN,18,Allen,003,2015-01-08T00:00:00,18.1,0.04,-2.0,17.0,-8.0,
IN,18,Allen,003,2015-01-09T00:00:00,19.9,0.0,11.0,19.0,1.0,
IN,18,Allen,003,2015-01-10T00:00:00,11.4,0.0,3.0,22.0,-5.0,
IN,18,Allen,003,2015-01-11T00:00:00,8.5,0.25,24.0,31.0,22.0,
IN,18,Allen,003,2015-01-12T00:00:00,8.1,0.17,29.0,32.0,8.0,
IN,18,Allen,003,2015-01-13T00:00:00,10.5,0.0,11.0,13.0,-2.0,
IN,18,Allen,003,2015-01-14T00:00:00,4.7,0.0,4.0,10.0,0.0,
IN,18,Allen,003,2015-01-15T00:00:00,9.6,0.0,11.0,28.0,-3.0,
IN,18,Allen,003,2015-01-16T00:00:00,7.4,0.0,27.0,35.0,16.0,
IN,18,Allen,003,2015-01-17T00:00:00,12.8,0.0,29.0,42.0,15.0,
IN,18,Allen,003,2015-01-18T00:00:00,13.4,0.01,36.0,39.0,32.0,
IN,18,Allen,003,2015-01-19T00:00:00,3.1,0.0,31.0,40.0,23.0,
IN,18,Allen,003,2015-01-20T00:00:00,8.1,0.04,34.0,40.0,32.0,
IN,18,Allen,003,2015-01-21T00:00:00,5.6,0.09,32.0,34.0,30.0,
IN,18,Allen,003,2015-01-22T00:00:00,5.8,0.0,31.0,32.0,30.0,
IN,18,Allen,003,2015-01-23T00:00:00,8.3,0.0,29.0,31.0,28.0,
IN,18,Allen,003,2015-01-24T00:00:00,10.1,0.0,30.0,37.0,25.0,
IN,18,Allen,003,2015-01-25T00:00:00,13.9,0.17,32.0,36.0,19.0,
IN,18,Allen,003,2015-01-26T00:00:00,5.6,0.0,17.0,22.0,7.0,
IN,18,Allen,003,2015-01-27T00:00:00,4.7,0.0,20.0,27.0,11.0,
IN,18,Allen,003,2015-01-28T00:00:00,6.0,0.0,16.0,29.0,6.0,
IN,18,Allen,003,2015-01-29T00:00:00,12.8,0.04,33.0,39.0,29.0,
IN,18,Allen,003,2015-01-30T00:00:00,10.5,0.0,27.0,33.0,17.0,
IN,18,Allen,003,2015-01-31T00:00:00,9.4,0.04,24.0,36.0,16.0,
IN,18,Allen,003,2015-02-01T00:00:00,12.3,0.82,32.0,34.0,20.0,
IN,18,Allen,003,2015-02-02T00:00:00,11.4,0.03,16.0,20.0,8.0,
IN,18,Allen,003,2015-02-03T00:00:00,10.1,0.01,14.0,32.0,2.0,
IN,18,Allen,003,2015-02-04T00:00:00,12.3,0.24,31.0,34.0,16.0,
IN,18,Allen,003,2015-02-05T00:00:00,7.2,0.0,12.0,17.0,-2.0,
IN,18,Allen,003,2015-02-06T00:00:00,10.5,0.0,17.0,29.0,6.0,
IN,18,Allen,003,2015-02-07T00:00:00,8.3,0.0,30.0,40.0,21.0,
IN,18,Allen,003,2015-02-08T00:00:00,10.5,0.01,40.0,45.0,32.0,
IN,18,Allen,003,2015-02-09T00:00:00,10.5,0.0,28.0,32.0,18.0,
IN,18,Allen,003,2015-02-10T00:00:00,7.8,0.0,19.0,24.0,13.0,
IN,18,Allen,003,2015-02-11T00:00:00,10.7,0.0,27.0,34.0,22.0,
IN,18,Allen,003,2015-02-12T00:00:00,14.5,0.02,23.0,30.0,16.0,
IN,18,Allen,003,2015-02-13T00:00:00,10.3,0.03,16.0,26.0,3.0,
IN,18,Allen,003,2015-02-14T00:00:00,19.5,0.04,22.0,28.0,6.0,
IN,18,Allen,003,2015-02-15T00:00:00,7.4,0.0,5.0,7.0,0.0,
IN,18,Allen,003,2015-02-16T00:00:00,8.9,0.0,4.0,9.0,2.0,
IN,18,Allen,003,2015-02-17T00:00:00,9.6,0.0,10.0,22.0,-1.0,
IN,18,Allen,003,2015-02-18T00:00:00,17.2,0.0,11.0,12.0,1.0,
IN,18,Allen,003,2015-02-19T00:00:00,15.7,0.0,2.0,7.0,-3.0,
IN,18,Allen,003,2015-02-20T00:00:00,12.1,0.0,3.0,18.0,-5.0,
IN,18,Allen,003,2015-02-21T00:00:00,3.1,0.21,20.0,29.0,15.0,
IN,18,Allen,003,2015-02-22T00:00:00,9.6,0.0,23.0,30.0,6.0,
IN,18,Allen,003,2015-02-23T00:00:00,5.6,0.0,6.0,12.0,-6.0,
IN,18,Allen,003,2015-02-24T00:00:00,17.7,0.0,6.0,26.0,-6.0,
IN,18,Allen,003,2015-02-25T00:00:00,6.7,0.0,22.0,27.0,13.0,
IN,18,Allen,003,2015-02-26T00:00:00,9.4,0.04,16.0,19.0,6.0,
IN,18,Allen,003,2015-02-27T00:00:00,3.8,0.0,8.0,20.0,-4.0,
IN,18,Allen,003,2015-02-28T00:00:00,5.1,0.09,9.0,20.0,-2.0,
IN,18,Allen,003,2015-03-01T00:00:00,4.9,0.33,19.0,27.0,17.0,
IN,18,Allen,003,2015-03-02T00:00:00,7.2,0.0,18.0,29.0,3.0,
IN,18,Allen,003,2015-03-03T00:00:00,14.5,0.11,26.0,38.0,22.0,
IN,18,Allen,003,2015-03-04T00:00:00,10.5,0.0,32.0,34.0,18.0,
IN,18,Allen,003,2015-03-05T00:00:00,7.4,0.0,17.0,20.0,4.0,
IN,18,Allen,003,2015-03-06T00:00:00,10.5,0.0,9.0,24.0,-3.0,
IN,18,Allen,003,2015-03-07T00:00:00,15.0,0.0,27.0,40.0,18.0,
IN,18,Allen,003,2015-03-08T00:00:00,6.3,0.0,34.0,40.0,26.0,
IN,18,Allen,003,2015-03-09T00:00:00,2.9,0.0,37.0,50.0,26.0,
IN,18,Allen,003,2015-03-10T00:00:00,2.7,0.0,38.0,46.0,32.0,
IN,18,Allen,003,2015-03-11T00:00:00,4.7,0.0,38.0,48.0,30.0,
IN,18,Allen,003,2015-03-12T00:00:00,9.2,0.0,36.0,46.0,26.0,
IN,18,Allen,003,2015-03-13T00:00:00,4.9,0.19,36.0,44.0,30.0,
IN,18,Allen,003,2015-03-14T00:00:00,8.1,0.0,46.0,55.0,32.0,
IN,18,Allen,003,2015-03-15T00:00:00,7.6,0.0,41.0,56.0,29.0,
IN,18,Allen,003,2015-03-16T00:00:00,13.4,0.0,53.0,67.0,43.0,
IN,18,Allen,003,2015-03-17T00:00:00,13.4,0.0,48.0,56.0,25.0,
IN,18,Allen,003,2015-03-18T00:00:00,6.0,0.0,35.0,49.0,24.0,
IN,18,Allen,003,2015-03-19T00:00:00,11.9,0.0,40.0,47.0,33.0,
IN,18,Allen,003,2015-03-20T00:00:00,5.1,0.09,36.0,44.0,30.0,
IN,18,Allen,003,2015-03-21T00:00:00,11.2,0.0,43.0,53.0,31.0,
IN,18,Allen,003,2015-03-22T00:00:00,8.3,0.0,35.0,41.0,28.0,
IN,18,Allen,003,2015-03-23T00:00:00,12.3,0.34,31.0,34.0,20.0,
IN,18,Allen,003,2015-03-24T00:00:00,11.4,0.0,25.0,38.0,15.0,
IN,18,Allen,003,2015-03-25T00:00:00,12.8,0.29,39.0,49.0,31.0,
IN,18,Allen,003,2015-03-26T00:00:00,9.2,0.72,40.0,45.0,31.0,
IN,18,Allen,003,2015-03-27T00:00:00,11.6,0.0,30.0,33.0,20.0,
IN,18,Allen,003,2015-03-28T00:00:00,6.0,0.0,25.0,37.0,16.0,
IN,18,Allen,003,2015-03-29T00:00:00,15.7,0.0,31.0,45.0,22.0,
IN,18,Allen,003,2015-03-30T00:00:00,12.8,0.0,45.0,59.0,34.0,
IN,18,Allen,003,2015-03-31T00:00:00,12.8,0.0,49.0,57.0,33.0,
IN,18,Allen,003,2015-04-01T00:00:00,8.7,0.0,47.0,67.0,32.0,
IN,18,Allen,003,2015-04-02T00:00:00,11.6,0.24,54.0,69.0,43.0,
IN,18,Allen,003,2015-04-03T00:00:00,9.4,0.02,48.0,56.0,35.0,
IN,18,Allen,003,2015-04-04T00:00:00,12.5,0.0,40.0,53.0,26.0,
IN,18,Allen,003,2015-04-05T00:00:00,13.4,0.0,49.0,63.0,39.0,
IN,18,Allen,003,2015-04-06T00:00:00,6.3,0.02,49.0,62.0,37.0,
IN,18,Allen,003,2015-04-07T00:00:00,13.9,0.38,50.0,53.0,40.0,
IN,18,Allen,003,2015-04-08T00:00:00,9.8,0.17,48.0,70.0,38.0,
IN,18,Allen,003,2015-04-09T00:00:00,12.5,0.48,55.0,74.0,45.0,
IN,18,Allen,003,2015-04-10T00:00:00,23.9,0.0,58.0,69.0,42.0,
IN,18,Allen,003,2015-04-11T00:00:00,7.6,0.0,49.0,63.0,33.0,
IN,18,Allen,003,2015-04-12T00:00:00,6.0,0.0,52.0,68.0,37.0,
IN,18,Allen,003,2015-04-13T00:00:00,11.9,0.11,60.0,69.0,50.0,
IN,18,Allen,003,2015-04-14T00:00:00,6.7,0.0,54.0,63.0,42.0,
IN,18,Allen,003,2015-04-15T00:00:00,15.9,0.06,53.0,65.0,41.0,
IN,18,Allen,003,2015-04-16T00:00:00,6.5,0.03,53.0,62.0,45.0,
IN,18,Allen,003,2015-04-17T00:00:00,4.0,0.0,59.0,77.0,43.0,
IN,18,Allen,003,2015-04-18T00:00:00,8.1,0.0,64.0,80.0,49.0,
IN,18,Allen,003,2015-04-19T00:00:00,16.1,1.06,55.0,64.0,48.0,
IN,18,Allen,003,2015-04-20T00:00:00,21.0,0.16,56.0,62.0,44.0,
IN,18,Allen,003,2015-04-21T00:00:00,19.7,0.01,47.0,56.0,37.0,
IN,18,Allen,003,2015-04-22T00:00:00,13.2,0.0,42.0,44.0,32.0,
IN,18,Allen,003,2015-04-23T00:00:00,10.5,0.0,40.0,51.0,30.0,
IN,18,Allen,003,2015-04-24T00:00:00,5.4,0.0,44.0,60.0,28.0,
IN,18,Allen,003,2015-04-25T00:00:00,14.5,0.54,47.0,50.0,40.0,
IN,18,Allen,003,2015-04-26T00:00:00,10.5,0.0,45.0,59.0,34.0,
IN,18,Allen,003,2015-04-27T00:00:00,7.6,0.0,47.0,55.0,35.0,
IN,18,Allen,003,2015-04-28T00:00:00,2.5,0.0,47.0,63.0,32.0,
IN,18,Allen,003,2015-04-29T00:00:00,5.4,0.0,53.0,65.0,37.0,
IN,18,Allen,003,2015-04-30T00:00:00,9.8,0.0,53.0,61.0,41.0,
IN,18,Allen,003,2015-05-01T00:00:00,6.7,0.0,56.0,73.0,40.0,
IN,18,Allen,003,2015-05-02T00:00:00,5.8,0.0,61.0,75.0,45.0,
IN,18,Allen,003,2015-05-03T00:00:00,9.8,0.0,64.0,78.0,48.0,
IN,18,Allen,003,2015-05-04T00:00:00,8.7,0.08,63.0,68.0,59.0,
IN,18,Allen,003,2015-05-05T00:00:00,7.2,0.27,66.0,80.0,54.0,
IN,18,Allen,003,2015-05-06T00:00:00,6.0,0.0,62.0,83.0,52.0,
IN,18,Allen,003,2015-05-07T00:00:00,6.9,0.0,70.0,86.0,55.0,
IN,18,Allen,003,2015-05-08T00:00:00,8.7,0.0,73.0,86.0,57.0,
IN,18,Allen,003,2015-05-09T00:00:00,8.1,0.95,71.0,83.0,62.0,
IN,18,Allen,003,2015-05-10T00:00:00,6.7,0.34,69.0,77.0,63.0,
IN,18,Allen,003,2015-05-11T00:00:00,10.7,0.08,69.0,76.0,60.0,
IN,18,Allen,003,2015-05-12T00:00:00,15.4,0.0,56.0,60.0,50.0,
IN,18,Allen,003,2015-05-13T00:00:00,8.5,0.0,53.0,63.0,43.0,
IN,18,Allen,003,2015-05-14T00:00:00,9.4,0.0,53.0,65.0,41.0,
IN,18,Allen,003,2015-05-15T00:00:00,10.3,0.69,64.0,80.0,54.0,
IN,18,Allen,003,2015-05-16T00:00:00,8.1,0.03,69.0,75.0,65.0,
IN,18,Allen,003,2015-05-17T00:00:00,10.5,0.0,71.0,83.0,63.0,
IN,18,Allen,003,2015-05-18T00:00:00,11.2,0.15,74.0,81.0,61.0,
IN,18,Allen,003,2015-05-19T00:00:00,11.0,0.0,56.0,61.0,41.0,
IN,18,Allen,003,2015-05-20T00:00:00,6.9,0.03,45.0,54.0,36.0,
IN,18,Allen,003,2015-05-21T00:00:00,8.7,0.0,52.0,63.0,47.0,
IN,18,Allen,003,2015-05-22T00:00:00,6.9,0.0,58.0,72.0,45.0,
IN,18,Allen,003,2015-05-23T00:00:00,3.8,0.0,62.0,80.0,43.0,
IN,18,Allen,003,2015-05-24T00:00:00,9.2,0.0,68.0,83.0,53.0,
IN,18,Allen,003,2015-05-25T00:00:00,18.3,0.01,74.0,81.0,67.0,
IN,18,Allen,003,2015-05-26T00:00:00,15.0,0.22,72.0,84.0,62.0,
IN,18,Allen,003,2015-05-27T00:00:00,11.2,0.31,70.0,79.0,60.0,
IN,18,Allen,003,2015-05-28T00:00:00,7.4,0.0,68.0,82.0,53.0,
IN,18,Allen,003,2015-05-29T00:00:00,8.9,0.0,72.0,85.0,60.0,
IN,18,Allen,003,2015-05-30T00:00:00,6.5,1.1,73.0,80.0,60.0,
IN,18,Allen,003,2015-05-31T00:00:00,15.4,0.75,57.0,60.0,50.0,
IN,18,Allen,003,2015-06-01T00:00:00,8.7,0.0,53.0,61.0,49.0,
IN,18,Allen,003,2015-06-02T00:00:00,8.7,0.0,56.0,69.0,44.0,
IN,18,Allen,003,2015-06-03T00:00:00,3.8,0.0,59.0,71.0,47.0,
IN,18,Allen,003,2015-06-04T00:00:00,2.9,0.0,67.0,79.0,57.0,
IN,18,Allen,003,2015-06-05T00:00:00,9.4,0.0,72.0,83.0,60.0,
IN,18,Allen,003,2015-06-06T00:00:00,11.2,0.0,67.0,75.0,59.0,
IN,18,Allen,003,2015-06-07T00:00:00,12.1,0.57,68.0,81.0,53.0,
IN,18,Allen,003,2015-06-08T00:00:00,13.2,0.68,70.0,78.0,61.0,
IN,18,Allen,003,2015-06-09T00:00:00,7.8,0.0,65.0,77.0,57.0,
IN,18,Allen,003,2015-06-10T00:00:00,13.0,0.03,73.0,89.0,65.0,
IN,18,Allen,003,2015-06-11T00:00:00,7.8,0.0,79.0,89.0,66.0,
IN,18,Allen,003,2015-06-12T00:00:00,9.2,0.35,74.0,83.0,64.0,
IN,18,Allen,003,2015-06-13T00:00:00,7.8,2.08,75.0,88.0,68.0,
IN,18,Allen,003,2015-06-14T00:00:00,12.3,0.21,75.0,84.0,70.0,
IN,18,Allen,003,2015-06-15T00:00:00,9.6,2.73,75.0,85.0,70.0,
IN,18,Allen,003,2015-06-16T00:00:00,7.6,0.16,74.0,83.0,66.0,
IN,18,Allen,003,2015-06-17T00:00:00,5.8,1.43,69.0,72.0,64.0,
IN,18,Allen,003,2015-06-18T00:00:00,11.0,0.17,74.0,84.0,69.0,
IN,18,Allen,003,2015-06-19T00:00:00,9.6,0.04,69.0,70.0,65.0,
IN,18,Allen,003,2015-06-20T00:00:00,8.5,0.0,70.0,79.0,64.0,
IN,18,Allen,003,2015-06-21T00:00:00,8.9,0.09,74.0,84.0,66.0,
IN,18,Allen,003,2015-06-22T00:00:00,12.3,0.0,76.0,85.0,68.0,
IN,18,Allen,003,2015-06-23T00:00:00,9.8,0.01,78.0,81.0,62.0,
IN,18,Allen,003,2015-06-24T00:00:00,4.3,0.0,69.0,79.0,57.0,
IN,18,Allen,003,2015-06-25T00:00:00,6.9,0.44,71.0,81.0,64.0,
IN,18,Allen,003,2015-06-26T00:00:00,13.9,0.68,69.0,74.0,61.0,
IN,18,Allen,003,2015-06-27T00:00:00,20.6,2.05,62.0,66.0,58.0,
IN,18,Allen,003,2015-06-28T00:00:00,6.9,0.0,66.0,78.0,55.0,
IN,18,Allen,003,2015-06-29T00:00:00,6.7,0.19,65.0,68.0,59.0,
IN,18,Allen,003,2015-06-30T00:00:00,6.9,0.07,66.0,79.0,57.0,
IN,18,Allen,003,2015-07-01T00:00:00,7.4,0.0,66.0,76.0,57.0,
IN,18,Allen,003,2015-07-02T00:00:00,9.2,0.0,66.0,77.0,58.0,
IN,18,Allen,003,2015-07-03T00:00:00,6.7,0.0,67.0,76.0,58.0,
IN,18,Allen,003,2015-07-04T00:00:00,2.0,0.0,68.0,80.0,56.0,
IN,18,Allen,003,2015-07-05T00:00:00,1.3,0.0,70.0,82.0,59.0,
IN,18,Allen,003,2015-07-06T00:00:00,7.4,0.0,72.0,85.0,59.0,
IN,18,Allen,003,2015-07-07T00:00:00,10.1,0.27,74.0,77.0,63.0,
IN,18,Allen,003,2015-07-08T00:00:00,7.8,0.34,64.0,69.0,60.0,
IN,18,Allen,003,2015-07-09T00:00:00,8.3,1.39,67.0,71.0,62.0,
IN,18,Allen,003,2015-07-10T00:00:00,2.2,0.0,68.0,76.0,62.0,
IN,18,Allen,003,2015-07-11T00:00:00,4.0,0.0,68.0,79.0,56.0,
IN,18,Allen,003,2015-07-12T00:00:00,6.3,0.17,69.0,73.0,61.0,
IN,18,Allen,003,2015-07-13T00:00:00,7.6,2.37,67.0,81.0,60.0,
IN,18,Allen,003,2015-07-14T00:00:00,11.6,0.06,74.0,81.0,66.0,
IN,18,Allen,003,2015-07-15T00:00:00,6.9,0.0,70.0,78.0,62.0,
IN,18,Allen,003,2015-07-16T00:00:00,5.8,0.0,66.0,76.0,57.0,
IN,18,Allen,003,2015-07-17T00:00:00,10.7,0.56,76.0,88.0,69.0,
IN,18,Allen,003,2015-07-18T00:00:00,9.2,0.74,77.0,89.0,68.0,
IN,18,Allen,003,2015-07-19T00:00:00,7.4,0.0,77.0,86.0,70.0,
IN,18,Allen,003,2015-07-20T00:00:00,4.9,0.0,75.0,84.0,64.0,
IN,18,Allen,003,2015-07-21T00:00:00,9.4,0.0,75.0,80.0,62.0,
IN,18,Allen,003,2015-07-22T00:00:00,4.9,0.0,69.0,81.0,56.0,
IN,18,Allen,003,2015-07-23T00:00:00,2.0,0.0,73.0,84.0,61.0,
IN,18,Allen,003,2015-07-24T00:00:00,2.5,0.0,74.0,85.0,62.0,
IN,18,Allen,003,2015-07-25T00:00:00,8.1,0.0,75.0,85.0,64.0,
IN,18,Allen,003,2015-07-26T00:00:00,4.0,0.07,77.0,85.0,67.0,
IN,18,Allen,003,2015-07-27T00:00:00,7.8,0.0,76.0,86.0,69.0,
IN,18,Allen,003,2015-07-28T00:00:00,4.7,0.0,77.0,90.0,66.0,
IN,18,Allen,003,2015-07-29T00:00:00,6.3,0.0,80.0,89.0,65.0,
IN,18,Allen,003,2015-07-30T00:00:00,8.7,0.0,74.0,85.0,62.0,
IN,18,Allen,003,2015-07-31T00:00:00,9.2,0.0,74.0,88.0,63.0,
IN,18,Allen,003,2015-08-01T00:00:00,8.1,0.0,72.0,84.0,60.0,
IN,18,Allen,003,2015-08-02T00:00:00,13.2,0.0,76.0,90.0,63.0,
IN,18,Allen,003,2015-08-03T00:00:00,8.1,0.63,75.0,84.0,61.0,
IN,18,Allen,003,2015-08-04T00:00:00,7.4,0.0,69.0,81.0,59.0,
IN,18,Allen,003,2015-08-05T00:00:00,2.7,0.0,70.0,82.0,56.0,
IN,18,Allen,003,2015-08-06T00:00:00,10.7,0.0,70.0,79.0,59.0,
IN,18,Allen,003,2015-08-07T00:00:00,4.7,0.0,69.0,80.0,56.0,
IN,18,Allen,003,2015-08-08T00:00:00,2.9,0.0,72.0,84.0,60.0,
IN,18,Allen,003,2015-08-09T00:00:00,3.8,0.01,73.0,79.0,67.0,
IN,18,Allen,003,2015-08-10T00:00:00,6.3,0.27,74.0,85.0,66.0,
IN,18,Allen,003,2015-08-11T00:00:00,8.9,0.0,73.0,82.0,64.0,
IN,18,Allen,003,2015-08-12T00:00:00,6.7,0.0,68.0,78.0,59.0,
IN,18,Allen,003,2015-08-13T00:00:00,6.5,0.0,69.0,83.0,56.0,
IN,18,Allen,003,2015-08-14T00:00:00,9.2,0.0,74.0,86.0,64.0,
IN,18,Allen,003,2015-08-15T00:00:00,4.0,0.47,73.0,84.0,65.0,
IN,18,Allen,003,2015-08-16T00:00:00,5.6,0.0,75.0,87.0,64.0,
IN,18,Allen,003,2015-08-17T00:00:00,8.3,1.25,75.0,84.0,67.0,
IN,18,Allen,003,2015-08-18T00:00:00,6.7,0.0,72.0,84.0,64.0,
IN,18,Allen,003,2015-08-19T00:00:00,10.7,0.32,76.0,84.0,66.0,
IN,18,Allen,003,2015-08-20T00:00:00,13.4,0.17,68.0,73.0,56.0,
IN,18,Allen,003,2015-08-21T00:00:00,3.4,0.0,65.0,79.0,53.0,
IN,18,Allen,003,2015-08-22T00:00:00,4.3,0.0,67.0,79.0,56.0,
IN,18,Allen,003,2015-08-23T00:00:00,8.7,0.43,70.0,83.0,59.0,
IN,18,Allen,003,2015-08-24T00:00:00,11.4,0.0,65.0,73.0,56.0,
